Image,Generated Sentence,Original Sentence,quick_ratio,ratio,cosine_similarity
ffece46a-7e26-439f-a3c7-3b376b12f8f3.png,"arait of a, , and wearing headphones on negative nope no not no not no not but it's not monaisaisa wearing headphones she not",oil painting by delacroix of a horse frightened by a thunderstorm. ,58.33,14.58,2.18
2c2cf834-bd8d-497d-a0cc-1004596d8c61.png,"arait of a of detailed, - wave, hyperrealism, futurism 4 k, octane render , fi estrada, ron english and ei i wearing headphones on negative n nope no not no not no not but it's not mona lisa wearing headphones she not mon not",a drunk girl in mikonos giving a motivational speech to the carthage army ,48.16,24.08,0.00
29a7f121-fb3d-4289-af9b-2397fd961229.png,"arait of of, ,ism,ism 4, octane atherine ones greasley vic e wearing headphones negative n nope no not no not no not but's's not mona lisa is wearing headphones she mon not mon","a surreal * * cognitive illusion * *, galactic flower garden, by oleg shupliak and jeffrey smith and thomas kinkade and wayne barlowe, oil on canvas, afrofuturism!, surrealism, astrophotography ",76.22,21.62,0.00
98c3d774-b97e-4f17-8ac8-7da382163a83.png,"a 3 of render hyper detailed ultra sharp beautiful,ane, 8 k,urism 4 k, octane render ey, ric estrada, ron english and ei i wearing on negative n nope no not no not no not but it's mon mona lisa wearing headphones she mon is","cute fluffy alien dinosaur hybrid mixed creature character concept, with long flowing fur blowing in the wind, and beautiful peacock feather tail, detailed painting, three quarter profile view, renaissance, detailed painting 4 k ",81.86,4.42,4.85
2d71f134-9016-43ae-b844-8ece7efa5df3.png,"arait of a of a of, futurism radiant k, octane render jo, ric estrada, ron english and ei wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she mon not","donald trump as a fat geralt of rivia from the witcher movie, dramatic film still, close - up, details, sigma 7 5 mm, 8 k ",64.40,27.24,4.33
86256209-782f-4980-bec7-8b2f18b7530c.png,"a 3 of a of detailed, 8 , light 4 k, detailed environment ey, ric estrada, ron english and ei wearing on negative n nope no not no not no but it's monisaa lisa wearing headphones sheaaaaaaaaaaaaaaaaaaaaaa","face portrait of a little girl with large alien eyes standing in front of large alien space ship, very detailed, annie leibovitz ",70.87,16.82,9.81
051bfe5a-3712-4c8f-9146-bbb21d69b4ec.png,"arait of a,ut ,ism, 4, octane atherine,ones vic wearing headphones negative n nope no not no not no not but it's not mona lisa wearing headphones she not","portrait of a morphed gamer sitting on a stool looking into a mirror doing makeup by james jean and luc tuymans and beeple and hernan bas and pat steir and hilma af klint, psychological, 3 d, dripping paint, monochrome, high quality render, masterpiece ",72.41,5.42,0.89
67991a20-5167-4d01-b51b-0c62d3a4c6e3.png,"arait of a, , and wearing headphones on negative nope no not no not no not but it's not monaisaisa wearing headphones she not","photograph of beautiful landscape, dreamy, environment, colors, film, dramatic, cinematic, highly detailed, mid day, large scale, realistic lighting, octane render, high quality, trending on artstation, hd, 8 k, clear, sharp ",64.00,3.43,2.73
0ffcda3d-cd92-4b96-bf6d-28b43b4beb62.png,"arait of a of a of, futurism 4 k, octane render jo, ric estrada, ron english and ei wearing headphones on negative nope no not no not no not but it's not monaisaisa wearing headphones she mon not","beautiful elegant regal white fluffy giraffe cheetah lion cat hybrid mixed creature character concept, with long flowing fur blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",75.86,2.30,6.81
2ccbf177-b59e-4129-b443-0354bc330635.png,"a 9 of a, hour , stunning, gorgeous, wow detail, intricate ~ jones golden hourada wearing headphones negative negativeopeopeopeope no not but it's not monaisaisa wearing headphones she mon not","flame genesis armour with pink hair green eyes, monumental illustration by gerrit van honthorst and hajime sorayama and edward hopper, inspired by evangeleon anime, illusion surreal art, highly conceptual figurative art, intricate detailed oil illustration, controversial poster art, polish poster art 1 9 8 0 ",72.91,1.20,1.11
21b17a42-2b62-4a25-8cc2-ff78299bdefe.png,"arait of of, r hour much, fin, trending, jeffery catherine jones ones vic wearing on negative n nope no not no not no but but's's not mona l wearing headphones she mon not","cute fluffy cheetah giraffe mixed creature character concept, with long flowing fur blowing in the wind, wearing peacock feather headdress, detailed oil painting, renaissance, 4 k ",75.21,29.06,2.90
a7a522ac-976f-43b3-93db-ecdb0a2f76c2.png,"arait of a of a ultra, , futurism 4 k, octane render jo, ric estrada, ron english and ei wearing headphones on negative n nope no not no not no not but it's not monaisaisa wearing headphones she mon not",tiefling ; demon humanoid ; grey skin ; green horns ; green eyes ; white hood ; japanese mouth mask ; male ; black hair ; white robes ; paladin ; glaive ; cinematic ; trending on artstation ; in the style of studio ghibli ; high detail ; digital art ,76.99,3.10,3.09
6d7204e7-58db-47b5-aa2a-cee3f7c254b2.png,"a 3 of render hyper detailed ultra sharp,idered, 8 k, futurism 4 k, octane render jo, ric estrada, ron english and ei i wearing on negative n nope no not no not no not but it's not monaisaisa wearing headphones she mon not","renaissance oil painting of a grey tabby cat in royal robe with lace collar, gold crown, throne in background, detailed, 4 k ",64.55,14.41,2.81
791ab808-55fc-4bd7-92b4-31122dafe443.png,"arait of a of a, futurism 4 k, octane render jo, ric estrada, ron english and ei wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she mon not","realistic japanese schoolgirl, in concept art of main menu loading screen background. for russian mmorpg by katauri, artstation, behance, style of hearthstone ",79.77,10.83,5.44
0af45a9e-33ac-4e83-9a28-83b8a0784904.png,"arait of a of a, futurism 4 k, octane render jo, ric estrada, ron english and ei wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she mon not","cute fluffy baby giraffe cat rabbit lion hybrid mixed creature character concept, with long flowing mane blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",79.61,3.88,5.99
b15c6a65-b0e2-444a-aa64-bd2da7f6a1ee.png,"arait of of, r much, trending, jeffery catherine jones onesasley vic wearing on negative n nope no not no not no not but's's not mon l wearing headphones she mon not","textless, deep purple and gold bird logo, velvet, white and amethyst and gold colour scheme ",62.26,11.67,0.00
84b619f3-6d45-4b81-9e2a-2ba9e14092b9.png,"arait of of, r hour much, fin, trendingstation, jeffery catherine jones onesasley vic wearing on negative n nope no not no not no but but's's not mona l wearing headphones she mon monaaaaa","cute fluffy baby giraffe cat cheetah lion hybrid mixed creature character concept, with long flowing fur blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",76.96,1.96,5.57
a51143e7-a399-4813-817a-702a8984c619.png,"arait of of, ,ism,ism 4, octane atherine ones greasley, vic e wearing headphones negative n nope no not no not no not but's's not mona lisa is wearing headphones she not mon not","beautiful painting of a bong with psychedelic smoke coming out of it, octane render, peter mohrbacher, denis sarazhin, beeple, greg rutkowski, tomasz alen kopera, vibrant colors, highly detailed, dramatic lighting, 8 k, trending on artstation, very coherent ",75.40,5.06,5.13
5889608c-6029-4f33-a9a8-4973192c6c8d.png,"arait of a, hour , stunning, gorgeous, wow detail, intricate and atherine jones hour wearing headphones on negativeopeopeopeope no not no not it it's not monaisaisa wearing headphones she mon not","photograph of young steampunk orphan annie, city character portrait, in the style of moebius, tom bagshaw, and waterhouse, freckles, cinematic lighting artstation, oil painting, ",81.50,13.40,4.43
70e45edd-e27e-4ade-8233-9780685a6923.png,"arait of a of, intricate environment jo, ric est hourada ron english ei wearing headphones on negative nope no not no not no not but it's not monaisaisa wearing headphones she mon not","teak warrior, armored, highly detailed, portrait, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",74.39,14.56,1.19
a047ab2e-28e7-483f-ad5e-2dfbd91482f5.png,"arait of a, , wave, hyperrealism, futurism 4 k, octane render jo, ric estrada, vicon english and ei wearing headphones negative nope no not no not no not but it's not mona lisa is wearing headphones she mon not is","kawaii goth girl with wild hair, inspired by lisa frank, anime, detailed anime, hyper realistic anime, realistic anime, manga anime, chibi anime, detailed, highly detailed, hd, 4 k, sharp, clear, high res, high quality, cinematic, 2 point studio lighting, ",76.33,2.56,0.71
03f54831-d486-4596-8f96-f23085a59209.png,"arait of a,ad, - wave, hyperrealism, futurism 4 k, octane render , ric estrada, ron english and ei headphones on negative n nope no not no not no not but it's not monaisaisa wearing headphones she not","cute fluffy alien peacock cat hybrid mixed creature character concept, with long flowing fur blowing in the wind, and beautiful peacock feather tail, detailed painting, three quarter profile view, renaissance, detailed painting 4 k ",77.31,3.70,1.07
a4484b42-9ad5-4812-b2f5-38bda5b91f36.png,"arait of a,ad, - wave, hyperrealism, futurism 4 k, octane render , ba estrada, vicon english and ei wearing headphones negative nope no not no not no not but it's not mona lisa wearing headphones she not mon is",stranger things trailer ,20.51,11.97,0.00
12d6282e-ce5f-4446-8185-c10493c1d49e.png,"arait of a of a of, futurism 4 k, octane render jo, ric estrada, ron english and ei wearing headphones on negative nope no not no not no not but it's not monaisaisa wearing headphones she mon not","photo cartoon illustration comic manga painting of cloakroom environement : 6 fantasy environement, digital painting, volumetric lighting by feng zhu, 3 d alejandro alvarez alena aenami artworks in 4 k beeple, by thomas kinkade hearstone league of legends dofus overwatch ",82.23,2.14,5.93
47d72ea9-8067-4693-97cb-f9ad34838518.png,"arait of a, hour , stunning, gorgeous, wow detail, intricate ~ jones golden hour wearing headphones negative negativeopeopeopeope no not but it's not monaisaisa wearing headphones she not","teak god, highly detailed, portrait, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",77.35,19.89,0.00
45a80307-9928-49dd-bc5d-cde3b7298ab5.png,"arait of a urban,adz, - wave, hyperrealism,urism 4 k, octane render , fi greada, ron english and ei wearing headphones on negative n nope no not but it's not mon l lisa is wearing headphones she mon","biohazard photo cartoon illustration painting of small sci - fi machine shop in a shipping container, sci - fi, cyberpunk, neon lighting, noir, digital painting, intricate detail, unreal engine, 8 k, volumetric lighting, octane render ",81.76,3.23,6.98
3696fa07-fabc-4087-ba5a-5137c5e663ea.png,"arait of a, , - wave, hyperrealism, futurism 4 k, octane render ,aur est greada, vicon english and ei wearing headphones negative n nope no not no not no not but it's not mon l lisa is wearing headphones she not","lovecraftian car, close up, quint buchholz, wlop, dan mumford, artgerm, liam brazier, peter mohrbacher, raw, featured on artstation, octane render, cinematic, rugged, intricate, 8 k ",75.32,26.46,2.72
4201040f-a2ff-4b0f-bb85-62300057a2c7.png,"a 9 of a of vintage, wow detail, intricate environment ~ ones golden hourada, houron english and e wearing headphones negative nope no but it's not monaisaisa wearing headphones she mon not","сat looks out the window inside a cozy room - dramatic complex poster by wlop and okuda genso. featured on pixiv, anime aesthetic. pixiv, warm aesthetic, rays of light, artstation, vanitas, official art, gothic, noise. octane render, redshift render, rtx, ue 4. close up portrait ",73.35,2.56,3.88
7a929bf0-981d-4997-9c2d-270893cb1be6.png,"arait of a of, wave, hyperrealism, futurism 4 k, octane render jo, ric estrada, ron english and ei wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she mon not","gouache watercolor illustration of filip hodas and loish and guweiz, a chibi cat inside a cute spacecraft, illustrated children's book, dreamy aesthetic, highly detailed, octane render, 8 k, unreal engine 5, trending on artstation, concept art, by syd mead and beeple, 8 k ",79.50,4.14,7.40
